Time,Voltage,Current,Power,State
1250.0,0.64,139.17,78,CAVITATION
1251.0,0.74,109.96,212,CAVITATION
1252.0,0.96,157.2,56,CAVITATION
1253.0,0.37,140.55,72,CAVITATION
1254.0,0.96,138.76,138,CAVITATION
1255.0,0.59,153.44,102,CAVITATION
1256.0,0.61,139.08,82,CAVITATION
1257.0,1.04,161.87,108,CAVITATION
1258.0,0.58,153.11,40,CAVITATION
1260.0,0.8,165.58,20,CAVITATION
1261.0,0.64,152.03,112,CAVITATION
1262.0,0.54,127.15,112,CAVITATION
1263.0,1.05,144.65,154,CAVITATION
1264.0,0.41,128.07,82,CAVITATION
1265.0,0.85,151.22,148,CAVITATION
1266.0,0.61,102.83,88,CAVITATION
1267.0,0.68,153.91,140,CAVITATION
1268.0,0.87,170.43,102,CAVITATION
1269.0,0.48,121.7,72,CAVITATION
1270.0,0.86,158.79,168,CAVITATION
1271.0,0.47,156.47,78,CAVITATION
1272.0,0.74,94.67,164,CAVITATION
1273.0,0.73,158.27,128,CAVITATION
1274.0,0.65,153.01,104,CAVITATION
1275.0,1.04,153.55,124,CAVITATION
1276.0,0.44,131.36,140,CAVITATION
1278.0,0.85,152.71,118,CAVITATION
1279.0,0.8,139.73,158,CAVITATION
1280.0,0.1,159.43,98,CAVITATION
1281.0,1.0,159.89,150,CAVITATION
1282.0,0.48,147.27,86,CAVITATION
1283.0,0.74,141.27,148,CAVITATION
1284.0,0.76,153.33,160,CAVITATION
1285.0,0.38,155.97,66,CAVITATION
1286.0,0.89,169.47,92,CAVITATION
1287.0,0.57,152.88,98,CAVITATION
1288.0,0.68,129.91,82,CAVITATION
1289.0,0.86,114.62,232,CAVITATION
1290.0,0.33,153.22,42,CAVITATION
1291.0,0.86,128.46,164,CAVITATION
1292.0,0.8,155.12,114,CAVITATION
1293.0,0.4,146.16,86,CAVITATION
1295.0,1.04,108.83,168,CAVITATION
1296.0,0.6,152.15,88,CAVITATION
1297.0,0.67,161.13,104,CAVITATION
1298.0,0.98,142.65,102,CAVITATION
1299.0,0.52,156.17,40,CAVITATION
1300.0,0.74,158.64,32,CAVITATION
1301.0,0.73,157.47,124,CAVITATION
1302.0,0.06,162.12,6,CAVITATION
1303.0,0.92,137.84,134,CAVITATION
1304.0,0.58,158.41,10,CAVITATION
1305.0,0.65,129.85,96,CAVITATION
1306.0,0.82,157.63,170,CAVITATION
1307.0,0.58,123.42,62,CAVITATION
1308.0,0.76,130.51,26,CAVITATION
1309.0,0.82,154.88,144,CAVITATION
1310.0,0.5,128.93,62,CAVITATION
1312.0,0.8,157.96,180,CAVITATION
1313.0,0.44,142.66,88,CAVITATION
1314.0,0.65,153.83,86,CAVITATION
1315.0,0.9,169.36,150,CAVITATION
1316.0,0.57,163.19,6,CAVITATION
1317.0,0.81,153.38,108,CAVITATION
1318.0,0.9,141.01,220,CAVITATION
1319.0,0.47,155.24,58,CAVITATION
1320.0,0.84,119.53,170,CAVITATION
1321.0,0.78,164.69,78,CAVITATION
1322.0,0.52,140.87,104,CAVITATION
1323.0,0.91,153.84,170,CAVITATION
1324.0,0.57,122.16,108,CAVITATION
1325.0,0.66,162.68,114,CAVITATION
1326.0,0.98,149.55,140,CAVITATION
1327.0,0.6,132.79,118,CAVITATION
1328.0,0.7,149.23,122,CAVITATION
1330.0,0.93,124.53,150,CAVITATION
1331.0,0.43,157.87,26,CAVITATION
1332.0,0.83,114.86,118,CAVITATION
1333.0,0.93,148.13,20,CAVITATION
1334.0,0.2,174.75,62,CAVITATION
1335.0,0.84,154.75,88,CAVITATION
1336.0,0.78,151.65,92,CAVITATION
1337.0,0.52,160.37,32,CAVITATION
1338.0,1.03,145.73,170,CAVITATION
1339.0,0.61,132.13,92,CAVITATION
1340.0,0.64,165.61,50,CAVITATION
1341.0,1.04,132.06,140,CAVITATION
1342.0,0.53,99.66,82,CAVITATION
1343.0,0.68,148.8,98,CAVITATION
1344.0,0.93,148.72,186,CAVITATION
1345.0,0.64,149.99,22,CAVITATION
1347.0,0.51,145.92,112,CAVITATION
1348.0,1.01,158.85,36,CAVITATION
1349.0,0.58,153.36,82,CAVITATION
1350.0,0.45,158.3,98,CAVITATION
1351.0,0.92,144.72,140,CAVITATION
1352.0,0.76,158.78,104,CAVITATION
1353.0,0.16,162.01,16,CAVITATION
1354.0,0.79,151.6,132,CAVITATION
1355.0,0.94,156.78,132,CAVITATION
1356.0,0.42,161.57,50,CAVITATION
1357.0,0.76,143.04,148,CAVITATION
1358.0,1.0,145.92,122,CAVITATION
1359.0,0.46,160.8,42,CAVITATION
1360.0,0.7,146.79,122,CAVITATION
1361.0,0.95,129.66,144,CAVITATION
1362.0,0.55,148.49,88,CAVITATION
1363.0,0.69,163.72,14,CAVITATION
1365.0,0.91,159.77,140,CAVITATION
1366.0,0.74,155.12,52,CAVITATION
1367.0,0.43,151.95,20,CAVITATION
1368.0,0.76,160.37,72,CAVITATION
1369.0,0.86,167.57,104,CAVITATION
1370.0,0.44,157.59,26,CAVITATION
1371.0,0.62,150.77,134,CAVITATION
1372.0,1.05,115.6,184,CAVITATION
1373.0,0.54,149.27,76,CAVITATION
1374.0,0.72,127.84,78,CAVITATION
1375.0,1.01,162.14,164,CAVITATION
1376.0,0.55,131.89,118,CAVITATION
1377.0,0.5,149.99,134,CAVITATION
1378.0,0.85,126.57,124,CAVITATION
1379.0,0.39,164.34,68,CAVITATION
1380.0,0.79,137.91,138,CAVITATION
1382.0,0.7,155.13,128,CAVITATION
1383.0,0.64,161.96,98,CAVITATION
1384.0,0.94,132.37,134,CAVITATION
1385.0,0.4,163.87,66,CAVITATION
1386.0,0.88,114.54,164,CAVITATION
1387.0,0.7,154.95,124,CAVITATION
1388.0,0.66,135.22,88,CAVITATION
1389.0,1.04,166.08,46,CAVITATION
1390.0,0.52,145.72,78,CAVITATION
1391.0,0.65,133.08,124,CAVITATION
1392.0,0.91,155.19,124,CAVITATION
1393.0,0.55,110.04,52,CAVITATION
1394.0,0.7,162.14,138,CAVITATION
1395.0,0.8,171.64,112,CAVITATION
1396.0,0.4,161.61,6,CAVITATION
1397.0,0.88,150.41,124,CAVITATION
1399.0,0.77,139.42,86,CAVITATION
1400.0,0.29,146.28,68,CAVITATION
1401.0,0.86,163.9,40,CAVITATION
1402.0,0.76,152.23,114,CAVITATION
1403.0,0.39,164.29,52,CAVITATION
1404.0,0.92,135.96,154,CAVITATION
1405.0,0.65,167.47,46,CAVITATION
1406.0,0.69,134.3,92,CAVITATION
1407.0,0.96,155.23,104,CAVITATION
1408.0,0.51,157.72,96,CAVITATION
1409.0,0.52,142.88,96,CAVITATION
1410.0,1.08,133.2,206,CAVITATION
1411.0,0.39,165.37,6,CAVITATION
1412.0,0.83,136.97,124,CAVITATION
1413.0,0.74,165.78,98,CAVITATION
1414.0,0.61,161.19,92,CAVITATION
1415.0,0.94,149.44,138,CAVITATION
1417.0,0.61,157.92,68,CAVITATION
1418.0,0.67,139.42,26,CAVITATION
1419.0,0.98,166.39,186,CAVITATION
1420.0,0.48,91.36,98,CAVITATION
1421.0,0.74,156.47,114,CAVITATION
1422.0,0.86,98.09,158,CAVITATION
1423.0,0.51,148.48,96,CAVITATION
1424.0,0.82,161.62,108,CAVITATION
1425.0,0.98,134.68,132,CAVITATION
1426.0,0.4,156.85,30,CAVITATION
1427.0,0.82,133.91,114,CAVITATION
1428.0,0.89,149.56,158,CAVITATION
1429.0,0.56,144.37,62,CAVITATION
1430.0,0.76,129.66,174,CAVITATION
1431.0,0.96,165.61,144,CAVITATION
1432.0,0.41,152.91,68,CAVITATION
1434.0,0.61,104.54,108,CAVITATION
1435.0,0.88,156.69,190,CAVITATION
1436.0,0.69,92.23,154,CAVITATION
1437.0,0.34,161.89,52,CAVITATION
1438.0,0.74,156.68,108,CAVITATION
1439.0,0.89,143.86,174,CAVITATION
1440.0,0.55,171.42,36,CAVITATION
1441.0,0.64,155.75,96,CAVITATION
1442.0,1.04,137.15,230,CAVITATION
1443.0,0.56,160.45,78,CAVITATION
1444.0,0.64,163.38,22,CAVITATION
1445.0,0.97,160.85,148,CAVITATION
1446.0,0.57,141.04,154,CAVITATION
1447.0,0.5,154.7,98,CAVITATION
1448.0,0.96,136.26,144,CAVITATION
1449.0,0.5,143.06,102,CAVITATION
1450.0,0.64,142.71,134,CAVITATION
1452.0,0.93,149.7,164,CAVITATION
1453.0,0.61,153.48,86,CAVITATION
1454.0,0.69,162.43,82,CAVITATION
1455.0,0.82,156.36,134,CAVITATION
1456.0,0.34,147.67,36,CAVITATION
1457.0,0.86,146.22,164,CAVITATION
1458.0,0.72,159.76,114,CAVITATION
1459.0,0.64,135.3,118,CAVITATION
1460.0,1.06,169.21,14,CAVITATION
1461.0,0.46,155.66,78,CAVITATION
1462.0,0.84,97.77,118,CAVITATION
1463.0,0.82,154.09,134,CAVITATION
1464.0,0.48,162.87,30,CAVITATION
1465.0,1.01,150.08,128,CAVITATION
1466.0,0.46,130.14,68,CAVITATION
1467.0,0.68,160.41,114,CAVITATION
1469.0,0.96,139.12,140,CAVITATION
1470.0,0.48,166.41,36,CAVITATION
1471.0,0.82,132.19,118,CAVITATION
1472.0,0.75,156.44,52,CAVITATION
1473.0,0.36,158.2,56,CAVITATION
1474.0,0.94,146.78,122,CAVITATION
1475.0,0.72,133.91,190,CAVITATION
1476.0,0.16,160.33,0,CAVITATION
1477.0,0.94,121.32,132,CAVITATION
1478.0,1.03,156.29,148,CAVITATION
1479.0,0.44,125.35,76,CAVITATION
1480.0,0.73,148.72,134,CAVITATION
1481.0,0.96,137.44,138,CAVITATION
1482.0,0.47,154.64,52,CAVITATION
1483.0,0.6,163.94,88,CAVITATION
1484.0,0.92,116.25,222,CAVITATION
1486.0,0.78,153.1,82,CAVITATION
1487.0,0.12,141.9,30,CAVITATION
1488.0,0.88,166.47,122,CAVITATION
1489.0,0.95,151.11,158,CAVITATION
1490.0,0.56,145.11,16,CAVITATION
1491.0,0.68,162.05,96,CAVITATION
1492.0,0.97,161.8,72,CAVITATION
1493.0,0.5,152.57,86,CAVITATION
1494.0,0.26,162.51,62,CAVITATION
1495.0,0.78,115.88,220,CAVITATION
1496.0,0.95,161.81,114,CAVITATION
1497.0,0.47,116.64,86,CAVITATION
1498.0,0.68,156.26,124,CAVITATION
1499.0,0.97,146.24,144,CAVITATION
1500.0,0.57,156.18,88,CAVITATION
1501.0,0.67,125.14,118,CAVITATION
1502.0,0.94,157.69,62,CAVITATION
1504.0,0.76,137.09,112,CAVITATION
1505.0,0.38,165.64,4,CAVITATION
1506.0,0.72,147.4,140,CAVITATION
1507.0,0.84,171.35,128,CAVITATION
1508.0,0.59,162.8,40,CAVITATION
1509.0,0.72,156.61,102,CAVITATION
1510.0,1.02,159.74,150,CAVITATION
1511.0,0.78,135.59,86,CAVITATION
1512.0,0.24,119.71,144,CAVITATION
1513.0,0.87,156.97,128,CAVITATION
1514.0,0.86,154.81,78,CAVITATION
1515.0,0.54,154.97,66,CAVITATION
1516.0,0.71,128.83,160,CAVITATION
1517.0,0.96,158.08,170,CAVITATION
1518.0,0.65,147.36,102,CAVITATION
1519.0,0.54,158.55,96,CAVITATION
1521.0,0.88,165.52,6,CAVITATION
1522.0,0.86,156.04,124,CAVITATION
1523.0,0.48,99.96,62,CAVITATION
1524.0,0.86,156.68,114,CAVITATION
1525.0,0.99,136.15,144,CAVITATION
1526.0,0.58,166.67,42,CAVITATION
1527.0,0.64,161.93,104,CAVITATION
1528.0,0.99,104.43,168,CAVITATION
1529.0,0.62,152.22,112,CAVITATION
1530.0,0.58,136.96,118,CAVITATION
1531.0,0.86,154.61,174,CAVITATION
1532.0,0.74,128.22,96,CAVITATION
1533.0,0.48,155.64,108,CAVITATION
1534.0,0.88,150.16,138,CAVITATION
1535.0,0.71,121.25,128,CAVITATION
1536.0,0.24,137.61,78,CAVITATION
1538.0,0.89,119.38,154,CAVITATION
1539.0,0.82,153.03,144,CAVITATION
1540.0,0.38,128.52,36,CAVITATION
1541.0,0.81,161.56,42,CAVITATION
1542.0,0.93,157.93,124,CAVITATION
1543.0,0.59,121.46,86,CAVITATION
1544.0,0.52,154.71,114,CAVITATION
1545.0,1.04,136.77,194,CAVITATION
1546.0,0.5,153.39,98,CAVITATION
1547.0,0.68,126.88,128,CAVITATION
1548.0,1.03,156.93,138,CAVITATION
1549.0,0.59,155.48,150,CAVITATION
1550.0,0.72,134.65,98,CAVITATION
1551.0,0.99,165.8,50,CAVITATION
1552.0,0.56,134.71,76,CAVITATION
1553.0,0.75,167.45,20,CAVITATION
1554.0,0.96,154.44,154,CAVITATION
1556.0,0.54,165.37,40,CAVITATION
1557.0,0.72,144.52,118,CAVITATION
1558.0,0.98,148.66,148,CAVITATION
1559.0,0.6,156.82,86,CAVITATION
1560.0,0.74,126.38,112,CAVITATION
1561.0,0.99,165.21,78,CAVITATION
1562.0,0.52,159.1,66,CAVITATION
1563.0,0.6,112.12,164,CAVITATION
1564.0,0.86,161.62,66,CAVITATION
1565.0,0.49,103.65,66,CAVITATION
1566.0,0.81,160.34,148,CAVITATION
1567.0,0.83,148.56,102,CAVITATION
1568.0,0.32,153.68,22,CAVITATION
1569.0,0.84,152.74,138,CAVITATION
1570.0,0.77,141.65,124,CAVITATION
1571.0,0.6,138.72,104,CAVITATION
1573.0,0.99,111.71,140,CAVITATION
1574.0,0.58,143.7,14,CAVITATION
1575.0,0.86,150.29,124,CAVITATION
1576.0,0.86,109.21,148,CAVITATION
1577.0,0.33,156.07,26,CAVITATION
1578.0,0.95,170.4,122,CAVITATION
1579.0,0.69,157.5,184,CAVITATION
1580.0,0.62,159.3,88,CAVITATION
1581.0,0.94,116.38,186,CAVITATION
1582.0,0.54,155.73,96,CAVITATION
1583.0,0.6,150.39,128,CAVITATION
1584.0,1.0,124.25,132,CAVITATION
1585.0,0.5,151.74,76,CAVITATION
1586.0,0.67,155.89,108,CAVITATION
1587.0,0.97,128.75,98,CAVITATION
1588.0,0.61,157.43,42,CAVITATION
1589.0,0.75,150.5,196,CAVITATION
1591.0,0.97,153.93,154,CAVITATION
1592.0,0.48,141.45,58,CAVITATION
1593.0,0.79,164.43,14,CAVITATION
1594.0,0.77,160.4,78,CAVITATION
1595.0,0.57,156.75,56,CAVITATION
1596.0,1.05,107.03,148,CAVITATION
1597.0,0.45,163.45,78,CAVITATION
1598.0,0.76,112.54,112,CAVITATION
1599.0,0.92,161.45,46,CAVITATION
1600.0,0.15,160.33,22,CAVITATION
1601.0,0.9,114.98,174,CAVITATION
1602.0,0.54,162.41,98,CAVITATION
1603.0,0.67,159.91,96,CAVITATION
1604.0,0.98,140.31,138,CAVITATION
1605.0,0.56,153.75,78,CAVITATION
1606.0,0.71,134.73,118,CAVITATION
1608.0,0.85,148.77,158,CAVITATION
1609.0,0.47,105.03,82,CAVITATION
1610.0,0.87,156.97,154,CAVITATION
1611.0,0.78,140.1,184,CAVITATION
1612.0,0.47,158.86,112,CAVITATION
1613.0,1.02,103.03,168,CAVITATION
1614.0,0.54,160.75,42,CAVITATION
1615.0,0.73,151.76,128,CAVITATION
1616.0,0.92,141.38,50,CAVITATION
1617.0,0.47,156.71,22,CAVITATION
1618.0,0.86,152.02,138,CAVITATION
1619.0,0.59,153.89,102,CAVITATION
1620.0,0.68,130.89,124,CAVITATION
1621.0,0.96,147.34,184,CAVITATION
1622.0,0.44,120.92,112,CAVITATION
23.0,0.8,149.38,128,CAVITATION
1625.0,0.93,134.41,140,CAVITATION
1626.0,0.32,157.14,76,CAVITATION
1627.0,0.87,142.62,122,CAVITATION
1628.0,0.7,161.47,104,CAVITATION
1629.0,0.5,134.97,62,CAVITATION
1630.0,0.93,149.64,160,CAVITATION
1631.0,0.75,140.73,86,CAVITATION
1632.0,0.63,161.71,108,CAVITATION
1633.0,0.94,154.8,148,CAVITATION
1634.0,0.52,153.51,78,CAVITATION
1635.0,0.65,139.0,96,CAVITATION
1636.0,1.02,162.43,78,CAVITATION
1637.0,0.63,163.42,58,CAVITATION
1638.0,0.82,136.3,150,CAVITATION
1639.0,0.87,159.95,68,CAVITATION
1640.0,0.49,139.14,58,CAVITATION
1641.0,0.76,156.88,46,CAVITATION
1643.0,0.77,159.22,88,CAVITATION
1644.0,0.4,121.46,62,CAVITATION
1645.0,0.83,157.09,168,CAVITATION
1646.0,0.77,133.59,98,CAVITATION
1647.0,0.59,150.65,118,CAVITATION
1648.0,0.97,127.63,144,CAVITATION
1649.0,0.66,150.31,92,CAVITATION
1650.0,0.64,127.49,174,CAVITATION
1651.0,0.94,151.42,128,CAVITATION
1652.0,0.53,166.32,82,CAVITATION
1653.0,0.73,131.63,104,CAVITATION
1654.0,1.06,145.95,140,CAVITATION
1655.0,0.63,139.85,14,CAVITATION
1656.0,0.78,149.42,118,CAVITATION
1657.0,0.91,127.35,164,CAVITATION
1658.0,0.6,162.65,16,CAVITATION
1660.0,0.56,136.56,118,CAVITATION
1661.0,0.95,151.99,164,CAVITATION
1662.0,0.61,139.68,88,CAVITATION
1663.0,0.52,156.19,72,CAVITATION
1664.0,0.94,114.51,184,CAVITATION
1665.0,0.54,153.36,78,CAVITATION
1666.0,0.67,152.21,114,CAVITATION
1667.0,0.98,156.02,144,CAVITATION
1668.0,0.52,151.75,108,CAVITATION
1669.0,0.57,140.61,92,CAVITATION
1670.0,0.91,153.48,168,CAVITATION
1671.0,0.78,139.75,128,CAVITATION
1672.0,0.4,113.32,46,CAVITATION
1673.0,0.82,156.26,158,CAVITATION
1674.0,0.91,164.87,14,CAVITATION
1675.0,0.38,158.19,58,CAVITATION
1676.0,0.82,161.77,10,CAVITATION
1678.0,0.96,142.49,164,CAVITATION
1679.0,0.6,110.27,128,CAVITATION
1680.0,0.65,159.01,102,CAVITATION
1681.0,1.01,159.03,250,CAVITATION
1682.0,0.77,143.78,88,CAVITATION
1683.0,0.37,153.0,6,CAVITATION
1684.0,0.82,173.42,128,CAVITATION
1685.0,0.96,120.08,170,CAVITATION
1686.0,0.52,165.47,30,CAVITATION
1687.0,0.72,139.82,108,CAVITATION
1688.0,0.98,131.69,190,CAVITATION
1689.0,0.65,149.69,78,CAVITATION
1690.0,0.59,158.31,40,CAVITATION
1691.0,0.85,114.46,148,CAVITATION
1692.0,0.81,145.45,124,CAVITATION
1693.0,0.46,117.01,108,CAVITATION
1695.0,0.89,153.27,154,CAVITATION
1696.0,0.77,143.42,140,CAVITATION
1697.0,0.42,156.15,112,CAVITATION
1698.0,1.02,165.12,4,CAVITATION
1699.0,0.49,147.89,98,CAVITATION
1700.0,0.72,120.65,108,CAVITATION
1701.0,0.96,156.96,176,CAVITATION
1702.0,0.34,118.73,36,CAVITATION
1703.0,0.87,156.13,134,CAVITATION
1704.0,0.74,146.58,122,CAVITATION
1705.0,0.54,154.51,118,CAVITATION
1706.0,1.0,158.31,132,CAVITATION
1707.0,0.58,166.02,32,CAVITATION
1708.0,0.7,150.65,102,CAVITATION
1709.0,0.94,154.61,66,CAVITATION
1710.0,0.47,159.21,98,CAVITATION
1712.0,0.7,163.29,108,CAVITATION
1713.0,0.99,138.72,220,CAVITATION
1714.0,0.57,169.49,78,CAVITATION
1715.0,0.66,161.02,118,CAVITATION
1716.0,0.98,134.88,154,CAVITATION
1717.0,0.56,161.96,112,CAVITATION
1718.0,0.62,177.02,92,CAVITATION
1719.0,0.98,163.61,104,CAVITATION
1720.0,0.62,161.99,78,CAVITATION
1721.0,0.69,160.19,16,CAVITATION
1722.0,0.96,118.76,184,CAVITATION
1723.0,0.52,149.05,76,CAVITATION
1724.0,0.71,145.78,102,CAVITATION
1725.0,1.0,143.0,186,CAVITATION
1726.0,0.62,149.57,96,CAVITATION
1727.0,0.72,129.07,128,CAVITATION
1728.0,1.02,146.77,164,CAVITATION
1730.0,0.39,138.99,66,CAVITATION
1731.0,0.65,150.72,128,CAVITATION
1732.0,0.98,152.92,138,CAVITATION
1733.0,0.58,159.25,86,CAVITATION
1734.0,0.68,157.08,96,CAVITATION
1735.0,1.02,160.79,78,CAVITATION
1736.0,0.65,148.75,16,CAVITATION
1737.0,0.63,159.84,102,CAVITATION
1738.0,1.0,130.13,144,CAVITATION
1739.0,0.58,157.33,102,CAVITATION
1740.0,0.62,161.18,96,CAVITATION
1741.0,0.98,118.29,160,CAVITATION
1742.0,0.54,151.3,112,CAVITATION
1743.0,0.58,132.57,124,CAVITATION
1744.0,1.0,134.01,144,CAVITATION
1745.0,0.6,146.2,68,CAVITATION
1747.0,0.66,160.05,160,CAVITATION
1748.0,0.93,126.28,168,CAVITATION
1749.0,0.71,161.94,118,CAVITATION
1750.0,0.58,143.36,88,CAVITATION
1751.0,0.89,150.81,158,CAVITATION
1752.0,0.79,115.3,118,CAVITATION
1753.0,0.29,159.41,72,CAVITATION
1754.0,0.84,100.18,176,CAVITATION
1755.0,0.8,141.53,112,CAVITATION
1756.0,0.42,158.03,86,CAVITATION
1757.0,0.71,160.05,118,CAVITATION
1758.0,0.98,115.47,134,CAVITATION
1759.0,0.44,138.27,72,CAVITATION
1760.0,0.81,153.6,128,CAVITATION
1761.0,0.91,161.16,150,CAVITATION
1762.0,0.34,136.65,82,CAVITATION
1763.0,0.73,145.03,118,CAVITATION
1765.0,0.96,150.31,168,CAVITATION
1766.0,0.59,123.04,86,CAVITATION
1767.0,0.83,171.13,114,CAVITATION
1768.0,0.97,148.82,174,CAVITATION
1769.0,0.5,141.32,108,CAVITATION
1770.0,0.54,137.58,114,CAVITATION
1771.0,0.88,168.09,118,CAVITATION
1772.0,0.44,152.52,86,CAVITATION
1773.0,0.78,160.52,22,CAVITATION
1774.0,0.98,148.64,118,CAVITATION
1775.0,0.58,159.1,96,CAVITATION
1776.0,0.66,143.17,164,CAVITATION
1777.0,0.98,135.24,186,CAVITATION
1778.0,0.61,140.34,88,CAVITATION
1779.0,0.57,143.23,88,CAVITATION
1780.0,1.01,149.31,138,CAVITATION
1782.0,0.62,165.24,88,CAVITATION
1783.0,0.4,138.01,96,CAVITATION
1784.0,0.86,140.77,158,CAVITATION
1785.0,0.8,164.17,76,CAVITATION
1786.0,0.52,149.96,68,CAVITATION
1787.0,0.84,153.28,148,CAVITATION
77.0,0.92,184.28,176,CAVITATION
1878.0,0.78,164.41,158,CAVITATION
1879.0,0.37,185.53,30,CAVITATION
1880.0,0.77,164.47,160,CAVITATION
1881.0,0.96,158.48,210,CAVITATION
1882.0,0.56,184.85,148,CAVITATION
1883.0,0.66,170.34,114,CAVITATION
1884.0,1.05,181.16,168,CAVITATION
1886.0,0.78,167.18,184,CAVITATION
1887.0,0.3,172.44,6,CAVITATION
1888.0,0.78,155.64,174,CAVITATION
1889.0,1.0,160.91,168,CAVITATION
1890.0,0.45,156.73,92,CAVITATION
1891.0,0.64,115.26,96,CAVITATION
1892.0,0.85,179.98,168,CAVITATION
1893.0,0.79,175.92,114,CAVITATION
1894.0,0.14,170.02,42,CAVITATION
1895.0,0.83,162.27,148,CAVITATION
1896.0,0.85,200.23,210,CAVITATION
1897.0,0.58,164.51,50,CAVITATION
1898.0,0.66,173.17,66,CAVITATION
1899.0,1.03,171.23,134,CAVITATION
1900.0,0.71,165.77,132,CAVITATION
1901.0,0.36,163.8,26,CAVITATION
1902.0,0.84,153.75,150,CAVITATION
1904.0,0.98,156.42,196,CAVITATION
1905.0,0.54,181.03,86,CAVITATION
1906.0,0.39,157.78,114,CAVITATION
1907.0,0.83,176.81,186,CAVITATION
1908.0,0.96,165.16,222,CAVITATION
1909.0,0.54,147.66,76,CAVITATION
1910.0,0.57,170.88,68,CAVITATION
1911.0,0.88,151.16,168,CAVITATION
1912.0,0.94,179.5,150,CAVITATION
1913.0,0.55,193.92,82,CAVITATION
1914.0,0.63,191.78,128,CAVITATION
1915.0,0.88,150.55,128,CAVITATION
1916.0,0.77,149.4,144,CAVITATION
1917.0,0.29,163.54,58,CAVITATION
1918.0,0.7,165.01,148,CAVITATION
1919.0,1.0,168.36,186,CAVITATION
1921.0,0.52,200.93,128,CAVITATION
1922.0,0.3,209.03,40,CAVITATION
1923.0,0.84,158.35,6,CAVITATION
1924.0,0.99,93.94,20,CAVITATION
1925.0,0.57,149.13,86,CAVITATION
1926.0,0.39,197.77,102,CAVITATION
1927.0,0.95,170.57,190,CAVITATION
1928.0,0.96,168.47,164,CAVITATION
1929.0,0.48,140.7,108,CAVITATION
1930.0,0.65,182.35,138,CAVITATION
1931.0,0.88,201.91,196,CAVITATION
1932.0,0.9,141.23,194,CAVITATION
1933.0,0.58,164.1,102,CAVITATION
1934.0,0.59,140.87,96,CAVITATION
1935.0,0.9,49.67,40,CAVITATION
1936.0,0.93,146.54,190,CAVITATION
1937.0,0.56,146.68,78,CAVITATION
1939.0,0.36,202.83,102,CAVITATION
1940.0,0.72,162.14,98,CAVITATION
1941.0,0.97,169.82,132,CAVITATION
1942.0,0.8,167.0,22,CAVITATION
1943.0,0.45,142.27,50,CAVITATION
1944.0,0.64,143.5,88,CAVITATION
1945.0,0.85,183.91,32,CAVITATION
1946.0,0.8,148.26,122,CAVITATION
1947.0,0.55,127.91,102,CAVITATION
1948.0,0.64,150.27,88,CAVITATION
1949.0,0.91,145.11,140,CAVITATION
1950.0,0.97,142.46,96,CAVITATION
1951.0,0.5,156.19,52,CAVITATION
1952.0,0.63,149.46,112,CAVITATION
1953.0,0.83,130.27,176,CAVITATION
1954.0,0.97,146.09,170,CAVITATION
1956.0,0.54,134.43,112,CAVITATION
1957.0,0.38,146.33,40,CAVITATION
1958.0,0.72,130.18,96,CAVITATION
1959.0,0.97,139.77,134,CAVITATION
1960.0,0.82,127.51,144,CAVITATION
1961.0,0.62,128.72,46,CAVITATION
1962.0,0.64,148.21,132,CAVITATION
1963.0,0.85,136.46,154,CAVITATION
1964.0,0.93,144.32,200,CAVITATION
1965.0,0.59,150.73,72,CAVITATION
1966.0,0.24,144.01,68,CAVITATION
1967.0,0.74,119.01,92,CAVITATION
1968.0,0.98,141.69,114,CAVITATION
1969.0,0.8,112.07,88,CAVITATION
1970.0,0.59,146.1,52,CAVITATION
1971.0,0.64,150.55,150,CAVITATION
1973.0,0.9,102.01,164,CAVITATION
1974.0,0.96,143.58,150,CAVITATION
1975.0,0.58,146.09,10,CAVITATION
1976.0,0.2,117.72,58,CAVITATION
1977.0,0.71,131.83,42,CAVITATION
1978.0,0.92,109.18,102,CAVITATION
1979.0,0.82,119.64,92,CAVITATION
1980.0,0.55,106.75,72,CAVITATION
1981.0,0.44,134.86,98,CAVITATION
1982.0,0.78,140.93,104,CAVITATION
1983.0,0.98,108.95,176,CAVITATION
1984.0,0.8,113.36,56,CAVITATION
1985.0,0.4,110.96,6,CAVITATION
1986.0,0.65,141.48,22,CAVITATION
1987.0,0.96,103.89,154,CAVITATION
1988.0,0.85,119.41,122,CAVITATION
1989.0,0.56,131.12,98,CAVITATION
1991.0,0.31,125.46,26,CAVITATION
1992.0,0.56,117.38,88,CAVITATION
1993.0,0.97,122.85,88,CAVITATION
1994.0,0.76,88.95,114,CAVITATION
1995.0,0.62,108.07,20,CAVITATION
1996.0,0.14,125.58,58,CAVITATION
1997.0,0.69,139.42,128,CAVITATION
1998.0,0.85,124.26,176,CAVITATION
1999.0,1.1,130.88,138,CAVITATION
2000.0,0.57,139.3,104,CAVITATION
2001.0,0.41,131.53,32,CAVITATION
2002.0,0.68,111.92,112,CAVITATION
2003.0,0.87,97.36,122,CAVITATION
2004.0,0.92,122.54,150,CAVITATION
2005.0,0.62,132.54,6,CAVITATION
2006.0,0.47,137.4,52,CAVITATION
2008.0,0.68,119.75,98,CAVITATION
2009.0,0.85,106.38,98,CAVITATION
2010.0,0.97,128.12,98,CAVITATION
2011.0,0.57,139.67,76,CAVITATION
2012.0,0.23,132.32,86,CAVITATION
